policy,seed,oracle_coverage,n_oracle,n_eval,alpha,mean,mean_se,mean_ci_lo,mean_ci_hi,oracle_truth,cvar,cvar_ci_lo,cvar_ci_hi,cvar_t_hat,cvar_empirical_truth,audit_p_value,audit_reject,n_bootstrap_failures
premium,13,0.25,1247,5000,0.05,0.7580980196159186,0.003659893415302897,0.7479365264574552,0.768259512774382,0.76226,0.1596801706401737,0.14007948699352268,0.18469561572282678,0.23233333333333328,0.18,0.04647614331618222,true,0
premium,13,0.25,1247,5000,0.1,0.7580980196159186,0.003659893415302897,0.7479365264574552,0.768259512774382,0.76226,0.2292595198864655,0.2068163463784916,0.254489411240572,0.365,0.2567366412213741,0.2271410387530698,false,0
premium,13,0.25,1247,5000,0.2,0.7580980196159186,0.003659893415302897,0.7479365264574552,0.768259512774382,0.76226,0.3435734481801286,0.3199029898367349,0.37158341206522394,0.5780000000000001,0.39660808435852374,0.148472929239565,false,0
parallel_universe_prompt,13,0.25,1247,5000,0.01,0.7643082430598671,0.0035891857098505906,0.7543430659641066,0.7742734201556276,0.770834,0.08450494092774531,0.06894856772683666,0.09548629159724109,0.09966666666666668,0.07903846153846153,0.005609042143160603,true,0
parallel_universe_prompt,13,0.25,1247,5000,0.05,0.7643082430598671,0.0035891857098505906,0.7543430659641066,0.7742734201556276,0.770834,0.16055465471060465,0.13643345969625134,0.18543454964232156,0.23233333333333328,0.17513944223107572,0.19302094348528998,false,0
parallel_universe_prompt,13,0.25,1247,5000,0.1,0.7643082430598671,0.0035891857098505906,0.7543430659641066,0.7742734201556276,0.770834,0.2321071043779525,0.21184547418550417,0.25853220452675646,0.365,0.26734463276836157,0.05124401205390916,false,0
parallel_universe_prompt,13,0.25,1247,5000,0.2,0.7643082430598671,0.0035891857098505906,0.7543430659641066,0.7742734201556276,0.770834,0.3483400062645413,0.3201580121074337,0.38021735514347466,0.5780000000000001,0.4058043875685558,0.03934750529694031,true,0
unhelpful,13,0.25,1247,5000,0.01,0.3826989390299019,0.03148829345355462,0.29527342079974844,0.4701244572600553,0.142636,0.015166666666666662,0.004752666666666627,0.07211310379616959,0.015166666666666662,0.0,0.04380486953631224,true,0
unhelpful,13,0.25,1247,5000,0.05,0.3826989390299019,0.03148829345355462,0.29527342079974844,0.4701244572600553,0.142636,0.02946454545454545,0.016638276666666632,0.08017702775130717,0.03516666666666668,0.0,4.0830574477013215e-9,true,0
unhelpful,13,0.25,1247,5000,0.1,0.3826989390299019,0.03148829345355462,0.29527342079974844,0.4701244572600553,0.142636,0.05092070339510011,0.0226450987179487,0.08957359607230028,0.08333333333333337,0.0,0.0,true,0
unhelpful,13,0.25,1247,5000,0.2,0.3826989390299019,0.03148829345355462,0.29527342079974844,0.4701244572600553,0.142636,0.07050880564648349,0.03303789775691047,0.1077960906583893,0.1161666666666667,0.0,0.0,true,0
clone,14,0.25,1247,5000,0.01,0.7658538432258196,0.0039758294671748485,0.7548151709625809,0.7768925154890584,0.7619779999999999,0.07652562080100636,0.04638258116713353,0.10988116004176475,0.11843533333333334,0.072,0.882946381904915,false,0
clone,14,0.25,1247,5000,0.05,0.7658538432258196,0.0039758294671748485,0.7548151709625809,0.7768925154890584,0.7619779999999999,0.1866712340988444,0.1563163385697843,0.2152076858574959,0.27656000000000003,0.16924603174603173,0.39302991669577936,false,0
clone,14,0.25,1247,5000,0.1,0.7658538432258196,0.0039758294671748485,0.7548151709625809,0.7768925154890584,0.7619779999999999,0.26214825568032996,0.23829173523304584,0.2880041409236409,0.40499999999999997,0.2689667250437829,0.3994105841135537,false,0
clone,14,0.25,1247,5000,0.2,0.7658538432258196,0.0039758294671748485,0.7548151709625809,0.7768925154890584,0.7619779999999999,0.3832434362970353,0.35321485238771905,0.4083533758532523,0.604,0.3763565891472868,0.2657962747031646,false,0
premium,14,0.25,1247,5000,0.01,0.7720514789759829,0.0036971396275207883,0.76178657375392,0.7823163841980458,0.76226,0.07580756237282829,0.04381168213248272,0.10845221084907347,0.11843533333333334,0.09015151515151514,0.9738143134092621,false,0
premium,14,0.25,1247,5000,0.05,0.7720514789759829,0.0036971396275207883,0.76178657375392,0.7823163841980458,0.76226,0.18794121576562672,0.161343544533787,0.216492995819097,0.27656000000000003,0.18,0.8872531097248364,false,0
premium,14,0.25,1247,5000,0.1,0.7720514789759829,0.0036971396275207883,0.76178657375392,0.7823163841980458,0.76226,0.2652860246667524,0.2381121736235666,0.29005519831716675,0.40499999999999997,0.2567366412213741,0.210923306085816,false,0
premium,14,0.25,1247,5000,0.2,0.7720514789759829,0.0036971396275207883,0.76178657375392,0.7823163841980458,0.76226,0.38754820320431,0.3596247590711143,0.41549290763515745,0.604,0.39660808435852374,0.36005994280921716,false,0
parallel_universe_prompt,14,0.25,1247,5000,0.01,0.7769637910421581,0.004253984288121147,0.7651528371878158,0.7887747448965003,0.770834,0.0755301697030939,0.04199606137610585,0.11011569146001356,0.11843533333333334,0.07903846153846153,0.9824756473423961,false,0
parallel_universe_prompt,14,0.25,1247,5000,0.05,0.7769637910421581,0.004253984288121147,0.7651528371878158,0.7887747448965003,0.770834,0.18858156220021932,0.15916074742147823,0.21903874143356852,0.27656000000000003,0.17513944223107572,0.6274491848050778,false,0
parallel_universe_prompt,14,0.25,1247,5000,0.1,0.7769637910421581,0.004253984288121147,0.7651528371878158,0.7887747448965003,0.770834,0.26755285925497313,0.2414835155120994,0.2946759554590376,0.40499999999999997,0.26734463276836157,0.8715843997631341,false,0
parallel_universe_prompt,14,0.25,1247,5000,0.2,0.7769637910421581,0.004253984288121147,0.7651528371878158,0.7887747448965003,0.770834,0.39334831695210165,0.36376201099863215,0.4202182128599835,0.604,0.4058043875685558,0.5055138753350787,false,0
unhelpful,14,0.25,1247,5000,0.01,0.44302548460179225,0.12033806367475568,0.10891345674303649,0.777137512460548,0.142636,-0.014855835438596365,-0.023668000000000022,0.07789600000000008,0.004752666666666627,0.0,0.06644856922199349,false,0
unhelpful,14,0.25,1247,5000,0.05,0.44302548460179225,0.12033806367475568,0.10891345674303649,0.777137512460548,0.142636,0.004797667368421056,-0.013959999999999972,0.08428063719652265,0.02744000000000002,0.0,0.07594684558876519,false,0
unhelpful,14,0.25,1247,5000,0.1,0.44302548460179225,0.12033806367475568,0.10891345674303649,0.777137512460548,0.142636,0.014974583333333298,-0.006987848508098895,0.10756367553666987,0.04750000000000004,0.0,0.02431121328035757,true,0
unhelpful,14,0.25,1247,5000,0.2,0.44302548460179225,0.12033806367475568,0.10891345674303649,0.777137512460548,0.142636,0.03695876919883767,0.010704671874999986,0.15732683455705188,0.10050000000000003,0.0,0.00002654053659512101,true,0
clone,15,0.25,1247,5000,0.01,0.7650680515396036,0.0026230666393729416,0.7577852510081089,0.7723508520710982,0.7619779999999999,0.08123278080122043,0.06021349816170389,0.10780009791903875,0.10933333333333328,0.072,0.8337044587962508,false,0
clone,15,0.25,1247,5000,0.05,0.7650680515396036,0.0026230666393729416,0.7577852510081089,0.7723508520710982,0.7619779999999999,0.18655228158671666,0.159911440616585,0.21478840380299383,0.2886666666666666,0.16924603174603173,0.42988825653613627,false,0
clone,15,0.25,1247,5000,0.1,0.7650680515396036,0.0026230666393729416,0.7577852510081089,0.7723508520710982,0.7619779999999999,0.2581711982712286,0.23617431421909907,0.28470952851824727,0.39499999999999996,0.2689667250437829,0.5843204907507997,false,0
clone,15,0.25,1247,5000,0.2,0.7650680515396036,0.0026230666393729416,0.7577852510081089,0.7723508520710982,0.7619779999999999,0.379010441165178,0.34765877585238425,0.40385021188176007,0.598,0.3763565891472868,0.777283872522345,false,0
premium,15,0.25,1247,5000,0.01,0.7690430616575997,0.002543150825611239,0.7619821429960517,0.7761039803191477,0.76226,0.08241415104515945,0.06053336038624067,0.10687495331052665,0.10933333333333328,0.09015151515151514,0.9883041588973936,false,0
premium,15,0.25,1247,5000,0.05,0.7690430616575997,0.002543150825611239,0.7619821429960517,0.7761039803191477,0.76226,0.18984467377094397,0.1635127724132168,0.217156645203912,0.2886666666666666,0.18,0.7539798693784086,false,0
premium,15,0.25,1247,5000,0.1,0.7690430616575997,0.002543150825611239,0.7619821429960517,0.7761039803191477,0.76226,0.2618492349854953,0.2368854300524107,0.28742763070136573,0.39499999999999996,0.2567366412213741,0.6762885993579415,false,0
premium,15,0.25,1247,5000,0.2,0.7690430616575997,0.002543150825611239,0.7619821429960517,0.7761039803191477,0.76226,0.38305268146484406,0.35227894843366786,0.4087180930592974,0.598,0.39660808435852374,0.5263023210934884,false,0
parallel_universe_prompt,15,0.25,1247,5000,0.01,0.7751363042287744,0.002370694648399076,0.7685542006763082,0.7817184077812407,0.770834,0.08152737391431715,0.05939927642932612,0.11077464643877036,0.10933333333333328,0.07903846153846153,0.9745414191195501,false,0
parallel_universe_prompt,15,0.25,1247,5000,0.05,0.7751363042287744,0.002370694648399076,0.7685542006763082,0.7817184077812407,0.770834,0.19038994058902226,0.16694436211244543,0.21681224339456015,0.2886666666666666,0.17513944223107572,0.5841044494137924,false,0
parallel_universe_prompt,15,0.25,1247,5000,0.1,0.7751363042287744,0.002370694648399076,0.7685542006763082,0.7817184077812407,0.770834,0.26345622658126444,0.2375183182696117,0.2901292078069988,0.39499999999999996,0.26734463276836157,0.4194483507516549,false,0
parallel_universe_prompt,15,0.25,1247,5000,0.2,0.7751363042287744,0.002370694648399076,0.7685542006763082,0.7817184077812407,0.770834,0.3874422406185908,0.3615398063171241,0.41316922227186664,0.598,0.4058043875685558,0.750582470034323,false,0
unhelpful,15,0.25,1247,5000,0.01,0.4864669711316004,0.019336801105089597,0.4327794043531911,0.5401545379100097,0.142636,-0.005333333333333301,-0.022689999999999988,0.07973964791997452,-0.005333333333333301,0.0,0.996815367710801,false,0
unhelpful,15,0.25,1247,5000,0.05,0.4864669711316004,0.019336801105089597,0.4327794043531911,0.5401545379100097,0.142636,0.01697786835055491,-0.008646650000000004,0.09222844448940266,0.06333333333333335,0.0,9.034229141779981e-6,true,0
unhelpful,15,0.25,1247,5000,0.1,0.4864669711316004,0.019336801105089597,0.4327794043531911,0.5401545379100097,0.142636,0.05075255585922517,-0.0006349922222222208,0.0986426870550688,0.09616666666666668,0.0,0.000011220726698901728,true,0
unhelpful,15,0.25,1247,5000,0.2,0.4864669711316004,0.019336801105089597,0.4327794043531911,0.5401545379100097,0.142636,0.08221813132139534,0.03959494211147933,0.13906602407788254,0.15033333333333332,0.0,0.0,true,0
clone,16,0.25,1247,5000,0.01,0.763959805311353,0.0028527088223689197,0.7560394158649323,0.7718801947577737,0.7619779999999999,0.08687403580001557,0.06901827876494335,0.11046688776174586,0.11843533333333334,0.072,0.2857773337571017,false,0
clone,16,0.25,1247,5000,0.05,0.763959805311353,0.0028527088223689197,0.7560394158649323,0.7718801947577737,0.7619779999999999,0.18379056347776745,0.16036289196660392,0.21115965373462867,0.2700599999999999,0.16924603174603173,0.44417662001066494,false,0
clone,16,0.25,1247,5000,0.1,0.763959805311353,0.0028527088223689197,0.7560394158649323,0.7718801947577737,0.7619779999999999,0.2607288806350271,0.23709317658768753,0.286423071661389,0.4038,0.2689667250437829,0.40219267753730703,false,0
clone,16,0.25,1247,5000,0.2,0.763959805311353,0.0028527088223689197,0.7560394158649323,0.7718801947577737,0.7619779999999999,0.3789407597720491,0.3504789705331215,0.4075319514479373,0.604,0.3763565891472868,0.11364774686435386,false,0
premium,16,0.25,1247,5000,0.01,0.766422669846502,0.0028691997184892267,0.7584564943322677,0.7743888453607363,0.76226,0.086723667315525,0.06901819447550983,0.1110011674831446,0.11843533333333334,0.09015151515151514,0.8023787504001524,false,0
premium,16,0.25,1247,5000,0.05,0.766422669846502,0.0028691997184892267,0.7584564943322677,0.7743888453607363,0.76226,0.18506457782158198,0.1625341081774763,0.21033685917455977,0.2700599999999999,0.18,0.9303344487923741,false,0
premium,16,0.25,1247,5000,0.1,0.766422669846502,0.0028691997184892267,0.7584564943322677,0.7743888453607363,0.76226,0.26348586113678074,0.23750012306010945,0.2897500854703966,0.4038,0.2567366412213741,0.08039914926099445,false,0
premium,16,0.25,1247,5000,0.2,0.766422669846502,0.0028691997184892267,0.7584564943322677,0.7743888453607363,0.76226,0.3825458962546945,0.356877109012965,0.410691938820422,0.604,0.39660808435852374,0.3040753699927553,false,0
parallel_universe_prompt,16,0.25,1247,5000,0.01,0.7732035025656488,0.0029893008119023443,0.7649038729584788,0.7815031321728189,0.770834,0.08638348277546498,0.06908395202042414,0.11195964182929254,0.11843533333333334,0.07903846153846153,0.7720016580478959,false,0
parallel_universe_prompt,16,0.25,1247,5000,0.05,0.7732035025656488,0.0029893008119023443,0.7649038729584788,0.7815031321728189,0.770834,0.18640264152135036,0.1626645879159202,0.2166418117643946,0.2700599999999999,0.17513944223107572,0.6520382728819196,false,0
parallel_universe_prompt,16,0.25,1247,5000,0.1,0.7732035025656488,0.0029893008119023443,0.7649038729584788,0.7815031321728189,0.770834,0.26672909747299334,0.2407681728079676,0.2938996158997379,0.4038,0.26734463276836157,0.8483161498751558,false,0
parallel_universe_prompt,16,0.25,1247,5000,0.2,0.7732035025656488,0.0029893008119023443,0.7649038729584788,0.7815031321728189,0.770834,0.3872668175284669,0.3611402032339479,0.41519520293800716,0.604,0.4058043875685558,0.4559255753334295,false,0
unhelpful,16,0.25,1247,5000,0.01,0.5415600772454922,0.011772243588071956,0.5088750891581937,0.5742450653327906,0.142636,0.03317333333333328,0.023333333333333317,0.08449999999999991,0.03317333333333328,0.0,1.0125233984581428e-12,true,0
unhelpful,16,0.25,1247,5000,0.05,0.5415600772454922,0.011772243588071956,0.5088750891581937,0.5742450653327906,0.142636,0.04461999999999994,0.03516666666666668,0.09409788615296492,0.04461999999999994,0.0,3.219646771412954e-15,true,0
unhelpful,16,0.25,1247,5000,0.1,0.5415600772454922,0.011772243588071956,0.5088750891581937,0.5742450653327906,0.142636,0.05226664645175635,0.04023696978130354,0.11725697553254692,0.07332000000000005,0.0,0.0,true,0
unhelpful,16,0.25,1247,5000,0.2,0.5415600772454922,0.011772243588071956,0.5088750891581937,0.5742450653327906,0.142636,0.07305529287870224,0.04710416023754343,0.17340557859462077,0.15349999999999997,0.0,0.0,true,0
clone,17,0.25,1247,5000,0.01,0.7594134112541997,0.0032475152331684818,0.7503968634810138,0.7684299590273856,0.7619779999999999,0.06743624090638048,0.04738296297645891,0.09253141801601214,0.10933333333333328,0.072,0.8764268702039749,false,0
clone,17,0.25,1247,5000,0.05,0.7594134112541997,0.0032475152331684818,0.7503968634810138,0.7684299590273856,0.7619779999999999,0.16488014876450938,0.13915304846274287,0.19476198045911344,0.26049999999999995,0.16924603174603173,0.9403897892656368,false,0
clone,17,0.25,1247,5000,0.1,0.7594134112541997,0.0032475152331684818,0.7503968634810138,0.7684299590273856,0.7619779999999999,0.24628583303518187,0.22133456226977408,0.27434223925220635,0.38,0.2689667250437829,0.9391272699832273,false,0
clone,17,0.25,1247,5000,0.2,0.7594134112541997,0.0032475152331684818,0.7503968634810138,0.7684299590273856,0.7619779999999999,0.36923554068576814,0.3405993872385906,0.39426975926707486,0.5859999999999999,0.3763565891472868,0.8246186590087721,false,0
premium,17,0.25,1247,5000,0.01,0.7624644265399348,0.003097520001818523,0.7538643322926335,0.7710645207872362,0.76226,0.06568576982707218,0.0459732923739958,0.09150539845729816,0.10933333333333328,0.09015151515151514,0.5359157766275153,false,0
premium,17,0.25,1247,5000,0.05,0.7624644265399348,0.003097520001818523,0.7538643322926335,0.7710645207872362,0.76226,0.16544773042451866,0.1398063172653633,0.19406797221896033,0.26049999999999995,0.18,0.5143224266400477,false,0
premium,17,0.25,1247,5000,0.1,0.7624644265399348,0.003097520001818523,0.7538643322926335,0.7710645207872362,0.76226,0.24867344305307096,0.22160778292993638,0.27418362380530314,0.38,0.2567366412213741,0.8420897289338114,false,0
premium,17,0.25,1247,5000,0.2,0.7624644265399348,0.003097520001818523,0.7538643322926335,0.7710645207872362,0.76226,0.3731876114088212,0.34407084825890116,0.3976057830207461,0.5859999999999999,0.39660808435852374,0.886820492660832,false,0
parallel_universe_prompt,17,0.25,1247,5000,0.01,0.7669981123308617,0.0030233859341754514,0.7586038472527964,0.775392377408927,0.770834,0.06732401669648184,0.04764381717262676,0.09160492406577057,0.10933333333333328,0.07903846153846153,0.4363255556657679,false,0
parallel_universe_prompt,17,0.25,1247,5000,0.05,0.7669981123308617,0.0030233859341754514,0.7586038472527964,0.775392377408927,0.770834,0.16701894007604906,0.1416568009910607,0.1988424798394262,0.26049999999999995,0.17513944223107572,0.7334159277633503,false,0
parallel_universe_prompt,17,0.25,1247,5000,0.1,0.7669981123308617,0.0030233859341754514,0.7586038472527964,0.775392377408927,0.770834,0.2513672499600856,0.22240058982197286,0.2789848109655741,0.40766666666666673,0.26734463276836157,0.5298952610178631,false,0
parallel_universe_prompt,17,0.25,1247,5000,0.2,0.7669981123308617,0.0030233859341754514,0.7586038472527964,0.775392377408927,0.770834,0.3788593410157109,0.3479493958104514,0.4051373604930588,0.5859999999999999,0.4058043875685558,0.6419302345581412,false,0
unhelpful,17,0.25,1247,5000,0.01,0.302941300515595,0.0480933019938487,0.16941288760197448,0.4364697134292155,0.142636,0.020778294573643396,0.005754715768261438,0.07117951076993165,0.023333333333333317,0.0,0.010955353575992977,true,0
unhelpful,17,0.25,1247,5000,0.05,0.302941300515595,0.0480933019938487,0.16941288760197448,0.4364697134292155,0.142636,0.028303434789100405,0.011586887820512821,0.08202057274958845,0.03516666666666668,0.0,0.000021288741952507628,true,0
unhelpful,17,0.25,1247,5000,0.1,0.302941300515595,0.0480933019938487,0.16941288760197448,0.4364697134292155,0.142636,0.036337917581187026,0.020217683606856347,0.10166931066688625,0.04800000000000004,0.0,1.7440493493836584e-11,true,0
unhelpful,17,0.25,1247,5000,0.2,0.302941300515595,0.0480933019938487,0.16941288760197448,0.4364697134292155,0.142636,0.05290753103553427,0.029534145306627384,0.13258707220000554,0.10299999999999992,0.0,7.771561172376096e-16,true,0
clone,18,0.25,1247,5000,0.01,0.75749713179938,0.003004441597884341,0.7491554646310814,0.7658387989676787,0.7619779999999999,0.06192148294687767,0.037058367903550965,0.08455032308359321,0.09699999999999998,0.072,0.8066804373247511,false,0
clone,18,0.25,1247,5000,0.05,0.75749713179938,0.003004441597884341,0.7491554646310814,0.7658387989676787,0.7619779999999999,0.1472796968437902,0.12452795448633193,0.17373639458577347,0.23233333333333328,0.16924603174603173,0.1609020746657317,false,0
clone,18,0.25,1247,5000,0.1,0.75749713179938,0.003004441597884341,0.7491554646310814,0.7658387989676787,0.7619779999999999,0.22136734124318438,0.19870086528738642,0.24631209682741323,0.3471666666666666,0.2689667250437829,0.06411668139696836,false,0
clone,18,0.25,1247,5000,0.2,0.75749713179938,0.003004441597884341,0.7491554646310814,0.7658387989676787,0.7619779999999999,0.34545724049546167,0.3175888630133771,0.37237853462418796,0.5780000000000001,0.3763565891472868,0.2927406632716716,false,0
premium,18,0.25,1247,5000,0.01,0.7613422176464449,0.0029142317972437742,0.7532510130375757,0.7694334222553142,0.76226,0.062350894982210754,0.03404511901617357,0.08571569862258437,0.09699999999999998,0.09015151515151514,0.20342971506969487,false,0
premium,18,0.25,1247,5000,0.05,0.7613422176464449,0.0029142317972437742,0.7532510130375757,0.7694334222553142,0.76226,0.14942238296975238,0.12508925210816124,0.17595984081898527,0.23233333333333328,0.18,0.03910943005894085,true,0
premium,18,0.25,1247,5000,0.1,0.7613422176464449,0.0029142317972437742,0.7532510130375757,0.7694334222553142,0.76226,0.2250324876960646,0.20268961145452472,0.24671611691079948,0.3471666666666666,0.2567366412213741,0.176482317429421,false,0
premium,18,0.25,1247,5000,0.2,0.7613422176464449,0.0029142317972437742,0.7532510130375757,0.7694334222553142,0.76226,0.350620307131594,0.3250356181737046,0.3815958472680962,0.5780000000000001,0.39660808435852374,0.31137687143572657,false,0
parallel_universe_prompt,18,0.25,1247,5000,0.01,0.7669670520224354,0.002925384203710575,0.7588448833692203,0.7750892206756506,0.770834,0.061721780193490706,0.033604189722704896,0.08559494882554929,0.09699999999999998,0.07903846153846153,0.3546508167471333,false,0
parallel_universe_prompt,18,0.25,1247,5000,0.05,0.7669670520224354,0.002925384203710575,0.7588448833692203,0.7750892206756506,0.770834,0.14992194003577058,0.1260505713541015,0.17566418446853657,0.23233333333333328,0.17513944223107572,0.05554600924974251,false,0
parallel_universe_prompt,18,0.25,1247,5000,0.1,0.7669670520224354,0.002925384203710575,0.7588448833692203,0.7750892206756506,0.770834,0.2268345481616199,0.2053586450066724,0.2527272491094584,0.3471666666666666,0.26734463276836157,0.0015500638038932202,true,0
parallel_universe_prompt,18,0.25,1247,5000,0.2,0.7669670520224354,0.002925384203710575,0.7588448833692203,0.7750892206756506,0.770834,0.3572764763766541,0.32882393948304245,0.3870581160883423,0.5780000000000001,0.4058043875685558,0.03882485304457184,true,0
unhelpful,18,0.25,1247,5000,0.01,0.4157521423301757,0.008214277890644814,0.39294565068796045,0.438558633972391,0.142636,-0.019000000000000017,-0.019000000000000017,0.03999871584688525,-0.019000000000000017,0.0,0.9971422404565786,false,0
unhelpful,18,0.25,1247,5000,0.05,0.4157521423301757,0.008214277890644814,0.39294565068796045,0.438558633972391,0.142636,0.0017740000000000021,-0.012484000000000012,0.05018773343495933,0.007000000000000006,0.0,0.0003795377359814278,true,0
unhelpful,18,0.25,1247,5000,0.1,0.4157521423301757,0.008214277890644814,0.39294565068796045,0.438558633972391,0.142636,0.017457387499999994,-0.002842510400000004,0.06805551471585664,0.041000000000000036,0.0,0.09038254905727927,false,0
unhelpful,18,0.25,1247,5000,0.2,0.4157521423301757,0.008214277890644814,0.39294565068796045,0.438558633972391,0.142636,0.03450355662758294,0.011423776096491235,0.0968929488730241,0.08900000000000002,0.0,0.0,true,0
clone,19,0.25,1247,5000,0.01,0.7639261486297045,0.0026108675077473344,0.7566772183174995,0.7711750789419096,0.7619779999999999,0.07709396183491062,0.05589485295791825,0.10210443489796259,0.10933333333333328,0.072,0.7956678884377083,false,0
clone,19,0.25,1247,5000,0.05,0.7639261486297045,0.0026108675077473344,0.7566772183174995,0.7711750789419096,0.7619779999999999,0.17394169095637613,0.14718644815178938,0.20126603451140632,0.26049999999999995,0.16924603174603173,0.8740076052668062,false,0
clone,19,0.25,1247,5000,0.1,0.7639261486297045,0.0026108675077473344,0.7566772183174995,0.7711750789419096,0.7619779999999999,0.24855888661250736,0.22235029901868605,0.27660145127931257,0.38,0.2689667250437829,0.9733918118122734,false,0
clone,19,0.25,1247,5000,0.2,0.7639261486297045,0.0026108675077473344,0.7566772183174995,0.7711750789419096,0.7619779999999999,0.36940476918427,0.34194853619995685,0.3982638295739819,0.594,0.3763565891472868,0.8468247289501916,false,0
premium,19,0.25,1247,5000,0.01,0.767161743428025,0.0025680722916211216,0.7600316316841594,0.7742918551718906,0.76226,0.07677751490837412,0.05588294313025709,0.09676902407657396,0.10933333333333328,0.09015151515151514,0.9637284508170647,false,0
premium,19,0.25,1247,5000,0.05,0.767161743428025,0.0025680722916211216,0.7600316316841594,0.7742918551718906,0.76226,0.17231657816690066,0.1503120324972131,0.20024317677304493,0.26049999999999995,0.18,0.756736087501579,false,0
premium,19,0.25,1247,5000,0.1,0.767161743428025,0.0025680722916211216,0.7600316316841594,0.7742918551718906,0.76226,0.2490403120624301,0.2262058060383197,0.277258891339533,0.38,0.2567366412213741,0.7703260583036428,false,0
premium,19,0.25,1247,5000,0.2,0.767161743428025,0.0025680722916211216,0.7600316316841594,0.7742918551718906,0.76226,0.37212905144058783,0.34937600762535603,0.39954346652408873,0.594,0.39660808435852374,0.9559702781220107,false,0
parallel_universe_prompt,19,0.25,1247,5000,0.01,0.7736626229262256,0.0025567902484681516,0.7665638351558487,0.7807614106966024,0.770834,0.0770898307126145,0.0544857630698831,0.09941405084362853,0.10933333333333328,0.07903846153846153,0.9927407268718385,false,0
parallel_universe_prompt,19,0.25,1247,5000,0.05,0.7736626229262256,0.0025567902484681516,0.7665638351558487,0.7807614106966024,0.770834,0.17723228658136037,0.1536180845379743,0.2036615356051013,0.26049999999999995,0.17513944223107572,0.9835404261255258,false,0
parallel_universe_prompt,19,0.25,1247,5000,0.1,0.7736626229262256,0.0025567902484681516,0.7665638351558487,0.7807614106966024,0.770834,0.2558643569568978,0.23221035025996423,0.28485573279881105,0.40766666666666673,0.26734463276836157,0.7632445247359494,false,0
parallel_universe_prompt,19,0.25,1247,5000,0.2,0.7736626229262256,0.0025567902484681516,0.7665638351558487,0.7807614106966024,0.770834,0.380771805581733,0.3489217058797981,0.406435658984331,0.594,0.4058043875685558,0.8367578081050839,false,0
unhelpful,19,0.25,1247,5000,0.01,0.3362381456381065,0.02706041083503811,0.2611064004305236,0.4113698908456894,0.142636,-0.005333333333333301,-0.022689999999999988,0.07496498192033685,-0.005333333333333301,0.0,0.997331748234869,false,0
unhelpful,19,0.25,1247,5000,0.05,0.3362381456381065,0.02706041083503811,0.2611064004305236,0.4113698908456894,0.142636,0.010845666666666663,-0.008279142533936657,0.07348194558170287,0.03516666666666668,0.0,1.2859088660555074e-7,true,0
unhelpful,19,0.25,1247,5000,0.1,0.3362381456381065,0.02706041083503811,0.2611064004305236,0.4113698908456894,0.142636,0.028101000000000015,-0.0009111517333333326,0.09985391036705024,0.04800000000000004,0.0,0.00006894354394293423,true,0
unhelpful,19,0.25,1247,5000,0.2,0.3362381456381065,0.02706041083503811,0.2611064004305236,0.4113698908456894,0.142636,0.05671315482371307,0.021807488549617043,0.11914013903226867,0.09050000000000002,0.0,0.0,true,0
